,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,Name,Sub-Sector,Market Cap,Close Price,PE Ratio,time_stamp
832,4843777,18921,VBL,VARUN BEVERAGES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Varun Beverages Ltd,Soft Drinks,28548.427519999997,988.9,86.77597349999999,28643668319
833,784129,3063,VEDL,VEDANTA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vedanta Ltd,Metals - Diversified,78981.89087,213.2,-11.90132053,28643668319
834,961793,3757,VENKEYS,VENKY'S (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE,Venky's (India) Ltd,Packaged Foods & Meats,2294.90875,1628.75,-84.47992824,28643668319
835,941057,3676,VESUVIUS,VESUVIUS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vesuvius India Ltd,Industrial Machinery,2182.336002,1075.25,41.13734217,28643668319
836,3932673,15362,VGUARD,V-GUARD IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE,V Guard Industries Ltd,Electrical Components & Equipments,14050.56333,231.6,52.92857925,28643668319
837,3465217,13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vidhi Specialty Food Ingredients Ltd,Commodity Chemicals,1065.32685,213.3,31.43502462,28643668319
838,4445185,17364,VINATIORGA,VINATI ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vinati Organics Ltd,Specialty Chemicals,16103.891590000001,1609.3,49.54979115,28643668319
839,945665,3694,VINDHYATEL,VINDHYA TELELINKS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vindhya Telelinks Ltd,Telecom Equipments,1020.063033,860.75,4.29663044,28643668319
840,947969,3703,VIPIND,VIP INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,V I P Industries Ltd,Apparel & Accessories,4818.920442000001,341.0,43.13004960000001,28643668319
841,7496705,29284,VMART,VMART RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,V-mart Retail Ltd,Retail - Department Stores,5512.20232,2762.15,101.5254561,28643668319
842,3475713,13577,VOLTAMP,VOLTAMP TRANSFORMERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Voltamp Transformers Ltd,Heavy Electrical Equipments,1119.813427,1106.85,12.528680099999999,28643668319
843,951809,3718,VOLTAS,VOLTAS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Voltas Ltd,Home Electronics & Appliances,31443.97684,950.3,60.77532869,28643668319
844,2226177,8696,VRLLOG,VRL LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,VRL Logistics Ltd,Logistics,2096.872519,232.1,23.26756013,28643668319
845,953345,3724,VSTIND,VST INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,VST Industries Ltd,FMCG - Tobacco,5205.007974,3321.9,16.86885924,28643668319
846,6218753,24292,VSTTILLERS,VST TILLERS TRACTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE,VST Tillers Tractors Ltd,Tractors,1599.910993,1851.85,88.88394404,28643668319
847,530689,2073,VTL,VARDHMAN TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vardhman Textiles Ltd,Textiles,9193.062645999998,1199.6,11.7348986,28643668319
848,5168129,20188,WABAG,VA TECH WABAG,0.0,,0.0,0.05,1,EQ,NSE,NSE,Va Tech Wabag Ltd,Water Management,1604.513042,258.0,15.51245649,28643668319
849,4330241,16915,WABCOINDIA,WABCO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Wabco India Ltd,Auto Parts,16038.27976,6045.1,72.20462345,28643668319
850,3026177,11821,WELCORP,WELSPUN CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Welspun Corp Ltd,Iron & Steel,4055.4479200000005,155.45,6.435013836,28643668319
851,3026177,11821,WELCORP,WELSPUN CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Welspun Corp Ltd,Iron & Steel,8027.619000000001,148.0,6.126613366,28643668319
852,2976257,11626,WELENT,WELSPUN ENTERPRISES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Welspun Enterprises Ltd,Construction & Engineering,1659.089904,111.45,11.09937766,28643668319
853,2880769,11253,WELSPUNIND,WELSPUN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Welspun India Ltd,Textiles,10290.06165,77.75,15.39652278,28643668319
854,2964481,11580,WESTLIFE,WESTLIFE DEVELOPMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Westlife Development Ltd,Restaurants & Cafes,6622.202061,403.9,-856.6018228,28643668319
855,964097,3766,WHEELS,WHEELS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Wheels India Ltd,Auto Parts,1083.506724,450.25,22.08533885,28643668319
856,4610817,18011,WHIRLPOOL,WHIRLPOOL OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Whirlpool of India Ltd,Home Electronics & Appliances,27351.029110000003,2155.8,55.79598645,28643668319
857,969473,3787,WIPRO,WIPRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Wipro Ltd,IT Services & Consulting,236158.7516,432.6,26.13516789,28643668319
858,1921537,7506,WOCKPHARMA,WOCKHARDT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Wockhardt Ltd,Pharmaceuticals,5264.874296,439.6,-70.30970974,28643668319
859,768513,3002,WONDERLA,WONDERLA HOLIDAYS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Wonderla Holidays Ltd,Theme Parks & Gaming,1099.555919,194.5,16.96812475,28643668319
860,972545,3799,WSTCSTPAPR,WEST COAST PAPER MILLS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,West Coast Paper Mills Ltd,Paper Products,1511.1990150000001,228.8,4.080131257,28643668319
861,6399745,24999,YAARII,YAARII DIG INTEGR SER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Yaarii Digital Integrated Services Ltd,Business Support Services,1096.9179869999998,122.8,-3.711697585,28643668319
862,3050241,11915,YESBANK,YES BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Yes Bank Ltd,Private Banks,36204.33914,14.45,-0.653600386,28643668319
863,975873,3812,ZEEL,ZEE ENTERTAINMENT ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Zee Entertainment Enterprises Ltd,TV Channels & Broadcasters,17394.73604,181.1,33.0371288,28643668319
864,275457,1076,ZENSARTECH,ZENSAR TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,NSE,NSE,Zensar Technologies Ltd,IT Services & Consulting,6302.702661,269.45,23.04583541,28643668319
865,4514561,17635,ZYDUSWELL,ZYDUS WELLNESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Zydus Wellness Ltd,FMCG - Foods,13347.16036,2115.1,86.06084602,28643668319
